"",Unnamed: 0,id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score,index,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,Culture,politic,health,illness,wellness,mental,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
517,,1.5539982377653617e+18,323961319.0,1.5539982377653617e+18,2022-08-01 06:57:06,en,3,0,4,0,everyone,"We need to create more awareness on the effects of #ClimateChange at community level so that more #ClimateAction activities can be embedded into every day lives to better prepare for the #ClimateCrisis River Nabuyonga , Namatsi &amp; Namatala break their banks 🇺🇬#FridaysForFuture https://t.co/e7Wa4ND25U",['ClimateChange' 'ClimateAction' 'ClimateCrisis' 'FridaysForFuture'],4,0,7,0,0,1,0,1,3246.0,0.0021558361564521,0.6124,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we need create awareness effect climatechange community level climateaction activity embedded every day life better prepare climatecrisis river nabuyonga namatsi amp namatala break bank,0.0,0.0,0.0,0.0,888.0,1,46,94.33,85.5,9.43,20.23,46,30.43,58.7,52.17,39.13,6.52,4.35,0,2.17,0,0,2.17,2.17,15.22,4.35,2.17,15.22,4.35,2.17,2.17,0,10.87,6.52,8.7,8.7,4.35,4.35,0,4.35,2.17,2.17,2.17,0,2.17,0,0,0,0,6.52,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,21.74,2.17,2.17,0,0,0,17.39
518,,1.5539856606960108e+18,1.203501231282565e+18,1.5539856606960108e+18,2022-08-01 06:07:07,en,2,0,3,0,everyone,ExxonMobil and Chevron see profits sky-rocket as Americans struggle with record gas priceshttps://t.co/dzPATeW7Nj,[],0,0,9,0,0,1,0,0,6377.0,0.0007839448102853,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exxonmobil chevron see profit skyrocket americans struggle record gas price,0.0,0.0,0.0,0.0,889.0,1,17,89.52,40.06,1,1,17,47.06,52.94,35.29,17.65,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,11.76,0,5.88,0,5.88,5.88,0,0,5.88,11.76,0,11.76,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,23.53,5.88,0,0,0,0,17.65
519,,1.5541290710382428e+18,47904655.0,1.5541290710382428e+18,2022-08-01 15:36:59,en,0,0,0,0,everyone,Italy's 'Smart Bay' seeks to tackle Mediterranean climate change | World Economic Forum https://t.co/2dAQOLZDVG,[],0,0,15,0,0,1,0,0,542.0,0.0,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italys smart bay seek tackle mediterranean climate change world economic forum,0.0,0.0,0.0,0.0,890.0,1,17,95.53,73.71,46.57,20.23,17,23.53,41.18,23.53,5.88,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,11.76,5.88,5.88,5.88,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18,5.88,0,0,0,17.65,17.65
520,,1.5542224540081603e+18,18029310.0,1.5542224540081603e+18,2022-08-01 21:48:03,en,0,0,0,0,everyone,"We Must Start Preparing Now For How Climate Change Might End Civilization, Says Report https://t.co/CTjhdij9L4",[],0,0,18,0,0,1,0,0,5545.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we must start preparing now for how climate change might end civilization says report,0.0,0.0,0.0,0.0,891.0,1,19,36.67,90.88,70.28,1,19,21.05,57.89,47.37,31.58,5.26,5.26,0,5.26,0,0,0,0,0,0,5.26,5.26,10.53,10.53,0,0,21.05,0,0,5.26,5.26,0,0,5.26,0,5.26,5.26,0,5.26,0,0,0,0,10.53,5.26,0,0,0,0,5.26,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,21.05,5.26,5.26,0,0,0,10.53
521,,1.554075266540077e+18,288189150.0,1.554075266540077e+18,2022-08-01 12:03:11,en,0,0,1,0,everyone,Sound on 🔊  In this clip Lauren Hyams explains some of the exciting ways you can get involved joining the fight against #climatechange and #biodiversity loss this #summer ☀️ supporting The Urban Nature Project 🍃 and @NHM_London. Stream here 👉 https://t.co/b1JUevIhz0 #podcast https://t.co/ywPJCStT3B,['climatechange' 'biodiversity' 'summer' 'podcast'],4,0,9,0,0,2,1,4,2265.0,0.0004413062665489,0.296,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sound in clip lauren hyams explains exciting way get involved joining fight climatechange biodiversity loss summer supporting the urban nature project stream podcast,0.0,0.0,0.0,0.0,892.0,1,48,89.52,52.49,8.11,1,24,25,58.33,45.83,31.25,6.25,2.08,0,0,2.08,0,0,4.17,12.5,6.25,4.17,8.33,2.08,2.08,4.17,0,8.33,4.17,2.08,2.08,2.08,0,0,12.5,4.17,8.33,6.25,2.08,4.17,0,0,0,0,8.33,6.25,0,0,2.08,0,0,4.17,0,0,0,0,0,0,0,0,2.08,0,0,0,0,2.08,0,27.08,6.25,0,0,0,0,20.83
522,,1.5541198881462764e+18,19042993.0,1.5541198881462764e+18,2022-08-01 15:00:30,en,0,0,1,0,everyone,Climate Change Is Coming for Kits Pool  via @TheTyee https://t.co/tnxv0982B3,[],0,0,14,0,0,1,1,0,10722.0,9.325748391308402e-05,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change is coming kits pool via,0.0,0.0,0.0,0.0,893.0,1,14,96.35,40.06,72.58,1,14,21.43,50,35.71,21.43,0,0,0,0,0,0,0,0,0,0,7.14,14.29,7.14,0,0,0,14.29,0,0,0,0,0,0,7.14,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,7.14,0,0,0,0,21.43
523,,1.554128605575127e+18,7.962786118797926e+17,1.554128605575127e+18,2022-08-01 15:35:08,en,0,0,0,0,everyone,2m small firms don’t think cutting their carbon affects climate change https://t.co/kL9moipST3,[],0,0,4,0,0,1,0,0,9.0,0.0,-0.128,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2m small firm dont think cutting carbon affect climate change,0.0,0.0,0.0,0.0,894.0,1,16,43.4,40.06,15.38,1,16,25,56.25,37.5,12.5,6.25,6.25,0,0,0,0,6.25,0,6.25,0,12.5,0,6.25,0,0,6.25,18.75,6.25,6.25,0,0,0,0,6.25,0,6.25,6.25,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.25,0,0,0,6.25,12.5
524,,1.554129730000937e+18,49076771.0,1.554129730000937e+18,2022-08-01 15:39:36,en,0,0,0,0,everyone,"Reminder: Doug Mastriano wants to ban abortion at six weeks without exceptions, opposes gay marriage and gay couples adopting kids, believes climate change is a hoax, and was present outside the Capitol on January 6. https://t.co/Etwkj3g5EJ",[],0,0,4,0,0,1,0,0,955.0,0.0,-0.6908,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reminder doug mastriano want ban abortion six week without exception opposes gay marriage gay couple adopting kid belief climate change hoax present outside capitol january 6,0.0,0.0,0.0,0.0,895.0,1,40,94.88,40.06,28.56,1,20,40,70,47.5,30,0,0,0,0,0,0,0,0,7.5,5,7.5,12.5,5,2.5,5,0,10,7.5,7.5,7.5,2.5,0,5,7.5,0,7.5,2.5,0,2.5,0,0,0,0,10,7.5,0,0,2.5,0,0,5,2.5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,20,5,7.5,0,0,0,7.5
525,,1.5540701469979525e+18,2414734874.0,1.5540701469979525e+18,2022-08-01 11:42:50,en,35,3,58,0,everyone,"I just recently saw this beautiful illustration of how the earth's ecosystem stores carbon, which demonstrates how preserving our soil can help us combat global warming and carbon emissions.Be kind to our planet! https://t.co/2xqC5ORLd8",[],0,1,3,1,0,1,0,0,106591.0,0.0009006304413089,0.8811,Positive,0.7621333333333333,0.0,0.7621333333333333,0.0280687433333333,0.0,0.0280687433333333,100.0,0.0,i recently saw beautiful illustration earth ecosystem store carbon demonstrates preserving soil help u combat global warming carbon emissionsbe kind planet,0.0280687433333333,0.0,0.0280687433333333,0.0,896.0,1,39,31.07,90.19,16.81,20.23,19.5,23.08,61.54,51.28,38.46,15.38,10.26,2.56,7.69,0,0,0,5.13,10.26,2.56,2.56,5.13,5.13,7.69,2.56,0,7.69,7.69,0,10.26,10.26,0,0,10.26,5.13,5.13,2.56,0,2.56,0,0,0,0,10.26,2.56,2.56,0,0,0,0,5.13,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.95,5.13,2.56,0,2.56,2.56,5.13
526,,1.554019184782168e+18,141370317.0,1.554019184782168e+18,2022-08-01 08:20:20,en,0,0,0,0,everyone,"These hurricane flood maps reveal the climate future for Miami, NYC and D.C. https://t.co/R9Y4IavJf5",[],0,2,13,0,0,1,0,0,1691.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,these hurricane flood map reveal climate future miami nyc dc,0.0,0.0,0.0,0.0,897.0,1,19,89.52,40.06,33.61,1,9.5,15.79,42.11,31.58,21.05,5.26,0,0,0,0,0,0,5.26,10.53,5.26,5.26,5.26,0,0,5.26,0,5.26,0,0,0,0,0,0,5.26,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.58,15.79,5.26,0,0,0,10.53
527,,1.5539149366106685e+18,1.3692092141328753e+18,1.5539149366106685e+18,2022-08-01 01:26:05,en,0,0,0,0,everyone,Sky News Australia: 'Complete insanity': Justin Trudeau's climate change 'crack down' on Canadian farmers.https://t.co/HpYmJLhn5qvia @GoogleNews,[],0,0,10,0,0,1,1,0,1554.0,0.0,-0.5719,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sky news australia complete insanity justin trudeaus climate change crack canadian farmer,0.0,0.0,0.0,0.0,898.0,1,20,97.77,40.06,7.03,1,20,45,45,20,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,5,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,5,5,0,0,0,0,5,10,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,60,10,0,0,0,25,25
528,,1.5539071842153923e+18,59214911.0,1.5539071842153923e+18,2022-08-01 00:55:17,en,0,0,1,0,everyone,Meet the adorable penguins living across Patagonia via ⁦@CNN⁩ #climatechange #penguins #resiliance #nature #climateemergency #patagonia #futureishere  https://t.co/hxMp0cidwf,"['climatechange' 'penguins' 'resiliance' 'nature' 'climateemergency'
 'patagonia' 'futureishere']",7,1,4,0,0,1,1,0,10392.0,9.62186086789185e-05,0.4939,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meet adorable penguin living across patagonia via climatechange penguin resiliance nature climateemergency patagonia futureishere,0.0,0.0,0.0,0.0,899.0,1,21,99,40.06,24.32,88.66,21,47.62,42.86,33.33,14.29,0,0,0,0,0,0,0,0,4.76,4.76,4.76,9.52,0,0,0,0,9.52,4.76,0,0,0,0,0,14.29,9.52,4.76,4.76,0,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.38,4.76,0,0,0,0,47.62
529,,1.5539554761104507e+18,259873788.0,1.5539554761104507e+18,2022-08-01 04:07:11,en,0,0,0,0,everyone,"Reading: War, Climate Change, Energy Costs: How the Wheat Market Has Been Upended https://t.co/r9XsHAez6T #Climate",['Climate'],1,0,17,0,0,1,0,0,34066.0,0.0,-0.4215,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reading war climate change energy costs how wheat market has been upended climate,0.0,0.0,0.0,0.0,900.0,1,19,67.62,40.06,8.42,1,19,26.32,52.63,36.84,21.05,0,0,0,0,0,0,0,0,5.26,5.26,5.26,0,10.53,5.26,0,0,15.79,0,5.26,5.26,0,0,5.26,10.53,0,10.53,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.11,5.26,10.53,0,0,0,26.32
530,,1.5541884135066665e+18,1.0039778962166825e+18,1.5541884135066665e+18,2022-08-01 19:32:47,en,4,1,18,0,everyone,"The enactment of Nigeria’s #ClimateChangeAct sent a strong message that Nigeria understands the urgency of tackling #ClimateChange. The appointment of a DG signposts the beginning of the implementation of the law, @adebotes writes. Read more: https://t.co/wgRuGB14io https://t.co/PqxzhCk5VE",['ClimateChangeAct' 'ClimateChange'],2,1,7,0,0,2,1,0,9254.0,0.0024851431658562,0.5106,Positive,-0.4588,0.0,-0.4588,0.0,0.0,0.0,0.0,0.0,the enactment nigerias climatechangeact sent strong message nigeria understands urgency tackling climatechange the appointment dg signpost beginning implementation law writes read,0.0,0.0,0.0,0.0,901.0,1,45,99,40.06,4.71,3.72,15,35.56,68.89,53.33,33.33,2.22,0,0,0,0,0,0,2.22,22.22,17.78,4.44,11.11,0,0,0,0,13.33,4.44,2.22,4.44,0,0,4.44,6.67,2.22,4.44,4.44,0,4.44,0,0,0,0,4.44,4.44,0,0,0,0,4.44,4.44,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,31.11,8.89,2.22,0,0,2.22,17.78
531,,1.5541259864422195e+18,3290364847.0,1.5541259864422195e+18,2022-08-01 15:24:44,en,6,0,5,1,everyone,"Opinion: Global warming is a serious threat to the health of Americans and life everywhere. Its prevention should be central to all health legislation and to the work of the health care sector, which first should do no harm. https://t.co/xExpGx2DsO",[],0,0,4,0,0,1,0,0,167376.0,7.169443830394858e-05,0.4497,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,opinion global warming serious threat health americans life everywhere its prevention central health legislation work health care sector first harm,0.0,0.0,0.0,1.0,902.0,1,44,81.89,17.46,5.07,1,14.67,20.45,88.64,63.64,50,4.55,0,0,0,0,0,0,4.55,18.18,9.09,4.55,11.36,11.36,2.27,4.55,2.27,13.64,11.36,4.55,4.55,0,2.27,2.27,9.09,2.27,6.82,2.27,0,2.27,0,0,0,0,6.82,4.55,2.27,0,2.27,0,0,4.55,2.27,6.82,0,0,0,0,0,0,0,0,0,0,0,6.82,0,15.91,6.82,2.27,0,0,0,6.82
532,,1.5541205260833628e+18,1.266523970683224e+18,1.5541205260833628e+18,2022-08-01 15:03:02,en,1,1,9,1,everyone,taylor swift could write global warming but global warming could never write folklore,[],0,0,0,0,0,0,0,0,1426.0,0.0084092501751927,0.3818,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,taylor swift could write global warming global warming could never write folklore,0.0,0.0,0.0,0.0,903.0,1,13,4.85,1,81.58,20.23,13,23.08,84.62,84.62,30.77,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,7.69,7.69,30.77,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0
533,,1.5541104501067694e+18,2733320850.0,1.5541104501067694e+18,2022-08-01 14:22:59,en,3,0,0,0,everyone,"Rising temperatures from #climatechange means more schools will need to install or upgrade cooling systems, especially since only 10% of public schools were built after 1985 (via @CUBoulder)  https://t.co/m3980aNj7o",['climatechange'],1,0,3,0,0,1,1,0,69409.0,4.322143783316525e-05,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rising temperature climatechange mean school need install upgrade cooling system especially since 10 public school built 1985 via,0.0,0.0,0.0,0.0,904.0,1,33,84.76,23.94,13.81,1.71,33,33.33,60.61,48.48,36.36,0,0,0,0,0,0,0,0,3.03,0,9.09,18.18,6.06,6.06,9.09,0,12.12,9.09,3.03,0,0,0,0,3.03,0,3.03,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,27.27,3.03,3.03,0,0,0,21.21
534,,1.5539994011351163e+18,287859136.0,1.5539994011351163e+18,2022-08-01 07:01:43,en,1,0,2,0,everyone,"To confront the four horsemen of the apocalypse of the 21st century — global warming, nuclear war, food insecurity and pandemics — we need coopetition, not competition.https://t.co/CwIiUidY5J",[],0,0,4,0,0,1,0,0,14596.0,0.0002055216825375,-0.7783,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,to confront four horseman apocalypse 21st century global warming nuclear war food insecurity pandemic need coopetition competition,0.0,0.0,0.0,0.0,905.0,1,30,97.77,40.06,1.91,1,30,36.67,80,56.67,36.67,3.33,3.33,0,3.33,0,0,0,0,16.67,10,10,10,0,0,3.33,3.33,3.33,13.33,10,13.33,3.33,3.33,10,16.67,0,16.67,6.67,0,6.67,3.33,0,0,0,6.67,3.33,0,0,3.33,0,0,6.67,0,3.33,3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,23.33,6.67,10,0,0,0,6.67
535,,1.5540581489897636e+18,1.198304060128088e+18,1.5540581489897636e+18,2022-08-01 10:55:10,en,0,0,0,0,everyone,An interesting article from AgeUK on Climate Change…Thinking seriously about climate change | Discover | Age UKhttps://t.co/8lYrwCK1CP,[],0,0,14,0,0,1,0,0,88.0,0.0,0.25,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,an interesting article ageuk climate changethinking seriously climate change discover age uk,0.0,0.0,0.0,0.0,906.0,1,20,97.77,40.06,89.39,20.23,20,45,50,35,25,0,0,0,0,0,0,0,0,5,5,5,15,0,10,0,0,5,0,0,0,0,0,0,10,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,10,0,0,0,0,20
536,,1.5540473453686374e+18,226891781.0,1.5540473453686374e+18,2022-08-01 10:12:14,en,8,4,34,0,everyone,"I'm doing this free online course from 1 September and I encourage policymakers (@GwedeMantashe1 in particular), economists &amp; fund managers to join me.- Free 8-week course by one of the world's best-recognised climate scientists &amp; the UN's SDG Academy.https://t.co/sKDjSmWzBb",[],0,4,7,0,0,1,1,0,42183.0,0.0010904608382325,0.9131,Positive,0.322525,0.0,0.322525,0.3864984824999999,0.0,0.3864984824999999,50.0,0.0,im free online course 1 september i encourage policymakers particular economist amp fund manager join free 8week course one world bestrecognised climate scientist amp uns sdg academy,0.3864984824999999,0.0,0.3864984824999999,1.0,907.0,1,44,89.52,10.07,34.4,98.14,44,27.27,61.36,45.45,31.82,9.09,6.82,6.82,0,0,0,0,2.27,9.09,4.55,9.09,11.36,4.55,0,2.27,0,6.82,9.09,2.27,6.82,4.55,0,2.27,11.36,9.09,2.27,2.27,0,2.27,0,0,0,0,4.55,2.27,2.27,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,43.18,6.82,2.27,0,0,6.82,27.27
537,,1.5541878193163837e+18,1.4735270459719188e+18,1.5541878193163837e+18,2022-08-01 19:30:26,en,0,1,2,0,everyone,i wish people understood that climate change is directly tied to grocery prices growing up because they seem indifferent for the first but for obvious reasons do care about the second a lot,[],0,0,0,0,0,0,0,0,77.0,0.0384615384615384,0.7269,Positive,-0.8442,0.0,-0.8442,0.0,0.0,0.0,0.0,0.0,wish people understood climate change directly tied grocery price growing seem indifferent first obvious reason care second lot,0.0,0.0,0.0,1.0,908.0,1,33,89.52,40.06,71.27,67.94,33,27.27,81.82,78.79,54.55,9.09,6.06,3.03,0,0,0,3.03,3.03,21.21,9.09,6.06,15.15,6.06,3.03,6.06,0,21.21,9.09,12.12,0,0,0,0,6.06,3.03,0,3.03,0,0,0,0,0,0,9.09,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,,1.5541342328423588e+18,1.2755414968177582e+18,1.5541342328423588e+18,2022-08-01 15:57:30,en,0,0,0,0,everyone,Why did temperatures drop between 1940 &amp; 1980... even though CO² levels skyrocketed? &amp; Why Wont Climate Change enthusiasts DISCUSS it???https://t.co/Ad8kBHOusd,[],0,2,12,0,4,1,0,0,316.0,0.0,-0.6244,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,why temperature drop 1940 amp 1980 even though co level skyrocketed amp why wont climate change enthusiast discuss,0.0,0.0,0.0,0.0,909.0,1,26,14.06,7.93,30.98,20.23,8.67,26.92,57.69,34.62,30.77,3.85,0,0,0,0,0,0,3.85,0,0,11.54,3.85,7.69,15.38,3.85,3.85,7.69,0,0,0,0,0,0,7.69,3.85,3.85,7.69,3.85,3.85,0,0,0,0,3.85,3.85,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,53.85,15.38,0,15.38,0,0,23.08
539,,1.5539687905217126e+18,239162872.0,1.5539687905217126e+18,2022-08-01 05:00:05,en,5,0,9,0,everyone,A new collaboration between @ABARES and @CSIRO is developing new indicators to measure and forecast the effects of drought on farm business. Learn more about the Drought Early Warning System project here: https://t.co/qDbY4XbA5e #drought #climatechange https://t.co/SvZZ3D4cMl,['drought' 'climatechange'],2,3,11,0,0,2,2,0,12586.0,0.00111225867959,-0.34,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a new collaboration developing new indicator measure forecast effect drought farm business learn drought early warning system project drought climatechange,0.0,0.0,0.0,0.0,910.0,1,44,96.16,40.06,34.4,3.56,22,36.36,63.64,43.18,29.55,0,0,0,0,0,0,0,0,9.09,6.82,4.55,11.36,2.27,4.55,4.55,0,4.55,9.09,2.27,2.27,2.27,0,0,11.36,4.55,6.82,4.55,0,4.55,0,0,0,0,6.82,6.82,2.27,0,0,0,2.27,4.55,0,0,0,0,0,0,0,0,0,6.82,0,0,0,2.27,0,27.27,6.82,0,0,0,0,20.45
540,,1.5539105111667917e+18,1.0562932393791078e+18,1.5539105111667917e+18,2022-08-01 01:08:30,en,1,0,0,0,everyone,Mangroves are rockstars in the climate change challenge. I have loved filming them for marine life documentaries. They have an ancient beauty and stately presence. https://t.co/CS0DxrTzDA #filmdirector #mangroves #climatechange #marinelife #documentaries #planet #habitats https://t.co/xw4MpF1jC5,"['filmdirector' 'mangroves' 'climatechange' 'marinelife' 'documentaries'
 'planet' 'habitats']",7,1,5,0,0,2,0,0,334.0,0.0029850746268656,0.8402,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mangroves rockstars climate change challenge i loved filming marine life documentary they ancient beauty stately presence filmdirector mangrove climatechange marinelife documentary planet habitat,0.0,0.0,0.0,0.0,911.0,1,42,76.24,54.27,5.94,20.23,10.5,40.48,50,33.33,26.19,7.14,7.14,2.38,0,0,0,4.76,0,4.76,4.76,4.76,4.76,7.14,0,2.38,0,7.14,2.38,0,2.38,0,2.38,0,9.52,4.76,4.76,7.14,2.38,4.76,0,0,0,0,9.52,2.38,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,11.9,0,0,0,0,26.19
541,,1.5542519194550272e+18,28084423.0,1.5542519194550272e+18,2022-08-01 23:45:08,en,0,0,6,0,everyone,"אבל בלי לחץ, כן?! We Must Start Preparing Now For How Climate Change Might End Civilization, Says Report https://t.co/ZFbM69zYe3",[],0,0,16,1,1,1,0,0,1403.0,0.0042735042735042,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,אבל בלי לחץ כן we must start preparing now for how climate change might end civilization says report,0.0,0.0,0.0,0.0,912.0,1,23,47.48,85.5,44.75,1,11.5,17.39,47.83,39.13,26.09,4.35,4.35,0,4.35,0,0,0,0,0,0,4.35,4.35,8.7,8.7,0,0,17.39,0,0,4.35,4.35,0,0,4.35,0,4.35,4.35,0,4.35,0,0,0,0,8.7,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,30.43,4.35,8.7,4.35,4.35,0,8.7
542,,1.553960076687319e+18,2243205762.0,1.553960076687319e+18,2022-08-01 04:25:28,en,0,0,0,0,everyone,"""War, Climate Change, Energy Costs: How the Wheat Market Has Been Upended"" by Joe Rennison via NYT https://t.co/44T7eKSTZu",[],0,1,20,0,0,1,0,0,436.0,0.0,-0.4215,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,war climate change energy costs how wheat market has been upended joe rennison via nyt,0.0,0.0,0.0,0.0,913.0,1,22,89.52,40.06,5.07,1,22,18.18,50,36.36,27.27,0,0,0,0,0,0,0,0,4.55,4.55,4.55,9.09,9.09,4.55,0,0,9.09,0,4.55,4.55,0,0,4.55,9.09,0,9.09,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,4.55,9.09,0,0,0,22.73
543,,1.5541616507432468e+18,4921533426.0,1.5541616507432468e+18,2022-08-01 17:46:27,en,0,1,1,0,everyone,"Hitmen Alliance for Conservation (aka HitAC): ""Save Lake Mead!""Vegas mob lore floats to the surface along with bodies at Lake Mead https://t.co/ZqzW3TOkJI",[],0,0,14,1,0,1,0,0,403.0,0.0049504950495049,0.5411,Positive,-0.2732,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0,hitmen alliance conservation aka hitac save lake meadvegas mob lore float surface along body lake mead,0.0,0.0,0.0,1.0,914.0,1,28,99,79.51,2.36,1,28,14.29,50,32.14,25,0,0,0,0,0,0,0,0,3.57,3.57,3.57,17.86,0,3.57,0,0,0,0,0,3.57,3.57,0,0,7.14,0,7.14,7.14,0,7.14,0,0,3.57,0,7.14,3.57,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,25,3.57,0,0,3.57,0,17.86
544,,1.5541431743348982e+18,1.4451268547178045e+18,1.5541431743348982e+18,2022-08-01 16:33:02,en,0,0,0,0,everyone,"#China #Serbia #russiaisaterrorisstate #ClimateChangeNazismReject Climate Change if the West is in control.#Putin Form a New NATO.Anytime a Country takes money from America its an act of War. #Kosovo you took the money- you must fight.","['China' 'Serbia' 'russiaisaterrorisstate' 'ClimateChangeNazismReject'
 'Putin' 'Kosovo']",6,1,10,0,0,0,0,0,20.0,0.0,-0.7579,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china serbia russiaisaterrorisstate climatechangenazismreject climate change west controlputin form new natoanytime country take money america act war kosovo took money must fight,0.0,0.0,0.0,0.0,915.0,1,37,95.19,83.39,36.48,2.35,18.5,18.92,62.16,48.65,37.84,8.11,5.41,0,0,5.41,0,0,2.7,16.22,13.51,0,8.11,5.41,0,2.7,0,10.81,5.41,0,5.41,0,0,5.41,8.11,2.7,5.41,0,0,0,0,0,0,0,10.81,2.7,0,0,2.7,0,0,2.7,2.7,0,0,0,0,0,2.7,0,5.41,0,0,0,0,0,0,29.73,10.81,0,0,0,0,18.92
